2026-07-08 20:35:26,747 INFO  Logger.cs: 70 - 
2026-07-08 21:04:19,172 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_2-1
2026-07-08 21:04:19,173 INFO  ExportHelperExtension.cs: 1136 - Found 28 in link_2-1
2026-07-08 21:04:19,173 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_2-1
2026-07-08 21:04:19,173 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_3-1
2026-07-08 21:04:19,173 INFO  ExportHelperExtension.cs: 1136 - Found 27 in link_3-1
2026-07-08 21:04:19,176 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_3-1
2026-07-08 21:04:19,176 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_4-1
2026-07-08 21:04:19,179 INFO  ExportHelperExtension.cs: 1136 - Found 57 in link_4-1
2026-07-08 21:04:19,180 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_4-1
2026-07-08 21:04:19,180 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_5-1
2026-07-08 21:04:19,182 INFO  ExportHelperExtension.cs: 1136 - Found 28 in link_5-1
2026-07-08 21:04:19,182 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_5-1
2026-07-08 21:04:22,148 INFO  SwAddin.cs: 339 - Loading config tree
2026-07-08 21:04:22,164 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
